{first_ts=72000, last_ts=73000, value=37.0, key=1158}
{first_ts=72000, last_ts=73000, value=37.0, key=1194}
{first_ts=72000, last_ts=73000, value=33.5, key=1080}
{first_ts=72000, last_ts=73000, value=19.5, key=1135}
{first_ts=72000, last_ts=73000, value=24.0, key=890}
{first_ts=72000, last_ts=73000, value=32.0, key=979}
{first_ts=72000, last_ts=73000, value=22.5, key=1394}
{first_ts=70000, last_ts=74000, value=37.6, key=833}
{first_ts=73000, last_ts=74000, value=32.0, key=901}
{first_ts=72000, last_ts=74000, value=41.333333333333336, key=1002}
{first_ts=71000, last_ts=74000, value=30.25, key=943}
{first_ts=73000, last_ts=74000, value=24.5, key=1548}
